RegionName,Date,HomePrice
Colusa County,2022-08-31,369367.86546386825
Plumas County,2022-08-31,395169.5140590893
Inyo County,2022-08-31,471828.0603170905
Mariposa County,2022-08-31,391975.7780445672
Trinity County,2022-08-31,324440.0159229529
Mono County,2022-08-31,763515.96471251
Modoc County,2022-08-31,194621.43648477911
Sierra County,2022-08-31,376856.7813940288
Alpine County,2022-08-31,505655.8222194816
Los Angeles County,2022-09-30,867615.8572584401
San Diego County,2022-09-30,889517.6824783395
Orange County,2022-09-30,1050689.924171657
Riverside County,2022-09-30,598550.7166070594
San Bernardino County,2022-09-30,537390.1457273129
Santa Clara County,2022-09-30,1569479.8030974197
Alameda County,2022-09-30,1146535.970930918
Sacramento County,2022-09-30,544263.5913758891
Contra Costa County,2022-09-30,862051.057373288
Fresno County,2022-09-30,388374.3131447022
Kern County,2022-09-30,341397.3425381407
San Francisco County,2022-09-30,1376717.9466525305
Ventura County,2022-09-30,838882.7286256099
San Joaquin County,2022-09-30,546873.2378411121
San Mateo County,2022-09-30,1611045.3614263989
Stanislaus County,2022-09-30,457184.9911430843
Sonoma County,2022-09-30,801066.201307556
Tulare County,2022-09-30,334950.15517269727
Solano County,2022-09-30,599887.0066850815
Santa Barbara County,2022-09-30,901815.9965444504
Monterey County,2022-09-30,814670.4246953918
Placer County,2022-09-30,708831.0865269447
San Luis Obispo County,2022-09-30,863445.3370485554
Merced County,2022-09-30,411099.4156326843
Santa Cruz County,2022-09-30,1177001.3431332966
Marin County,2022-09-30,1556335.9367123947
Butte County,2022-09-30,418102.9794501722
Yolo County,2022-09-30,619244.1574344909
El Dorado County,2022-09-30,688817.6260689796
Shasta County,2022-09-30,383922.7312443622
Imperial County,2022-09-30,305124.22184657404
Madera County,2022-09-30,399842.2541492044
Kings County,2022-09-30,331927.56922749215
Napa County,2022-09-30,909853.2923857488
Humboldt County,2022-09-30,426641.1589555828
Nevada County,2022-09-30,656301.4507259252
Sutter County,2022-09-30,441236.0120245976
Mendocino County,2022-09-30,511067.1086229503
Yuba County,2022-09-30,417129.2721156979
Lake County,2022-09-30,346545.29158097884
Tehama County,2022-09-30,329420.61259040696
San Benito County,2022-09-30,794285.3217323972
Tuolumne County,2022-09-30,412670.5065943935
Calaveras County,2022-09-30,480624.5140945872
Siskiyou County,2022-09-30,299941.47393267247
Amador County,2022-09-30,442049.6324684967
Lassen County,2022-09-30,240209.19095651733
Glenn County,2022-09-30,360793.4241130589
Del Norte County,2022-09-30,353468.5757537037
Colusa County,2022-09-30,367171.99090853456
Plumas County,2022-09-30,392047.420900177
Inyo County,2022-09-30,470821.9610427148
Mariposa County,2022-09-30,386985.6734726212
Trinity County,2022-09-30,318723.5850692932
Mono County,2022-09-30,752558.9948638739
Modoc County,2022-09-30,193348.03170295985
Sierra County,2022-09-30,372760.0713913282
Alpine County,2022-09-30,500614.8397909197
Los Angeles County,2022-10-31,863744.8115500287
San Diego County,2022-10-31,878449.3505201271
Orange County,2022-10-31,1045872.6230722204
Riverside County,2022-10-31,593895.3044355782
San Bernardino County,2022-10-31,535926.7220809053
Santa Clara County,2022-10-31,1552814.7113468472
Alameda County,2022-10-31,1126997.2055485526
Sacramento County,2022-10-31,538703.2778910793
Contra Costa County,2022-10-31,851222.1993954614
Fresno County,2022-10-31,386341.0694420064
Kern County,2022-10-31,339711.73179340904
San Francisco County,2022-10-31,1347191.5117447292
Ventura County,2022-10-31,831366.9203562367
San Joaquin County,2022-10-31,540810.3055819114
San Mateo County,2022-10-31,1587017.235302249
Stanislaus County,2022-10-31,453895.4567347735
Sonoma County,2022-10-31,796751.6133857411
Tulare County,2022-10-31,333997.3709338764
Solano County,2022-10-31,594301.549409646
Santa Barbara County,2022-10-31,893989.1031076164
Monterey County,2022-10-31,807757.1606273545
Placer County,2022-10-31,699598.8499107555
San Luis Obispo County,2022-10-31,858378.8740657475
Merced County,2022-10-31,407062.7743431845
Santa Cruz County,2022-10-31,1162038.9180974888
Marin County,2022-10-31,1536853.80280547
Butte County,2022-10-31,414762.08386790473
Yolo County,2022-10-31,613571.4185829805
El Dorado County,2022-10-31,679377.4992313664
Shasta County,2022-10-31,380304.13733914046
Imperial County,2022-10-31,303340.0870607376
Madera County,2022-10-31,397599.0242061844
Kings County,2022-10-31,330179.2627742687
Napa County,2022-10-31,902244.681512424
Humboldt County,2022-10-31,422978.4507516979
Nevada County,2022-10-31,647705.3990026447
Sutter County,2022-10-31,436929.760889587
Mendocino County,2022-10-31,503715.22359729535
Yuba County,2022-10-31,412230.1724720476
Lake County,2022-10-31,342536.6121182404
Tehama County,2022-10-31,325836.6902430299
San Benito County,2022-10-31,782868.7315421446
Tuolumne County,2022-10-31,409499.0890940416
Calaveras County,2022-10-31,474330.39532722026
Siskiyou County,2022-10-31,297974.8555727785
Amador County,2022-10-31,436669.13488806266
Lassen County,2022-10-31,238209.75779714787
Glenn County,2022-10-31,358208.05819846835
Del Norte County,2022-10-31,348390.47817625856
Colusa County,2022-10-31,364650.3619397376
Plumas County,2022-10-31,389705.3256713564
Inyo County,2022-10-31,470401.1172532456
Mariposa County,2022-10-31,382510.8699824119
Trinity County,2022-10-31,314484.88783737906
Mono County,2022-10-31,742786.4962708312
Modoc County,2022-10-31,192304.77582395947
Sierra County,2022-10-31,367518.4917153386
Alpine County,2022-10-31,496929.8161647717
Los Angeles County,2022-11-30,861173.1099966607
San Diego County,2022-11-30,869981.3249362432
Orange County,2022-11-30,1042314.2790534958
Riverside County,2022-11-30,589597.2958705829
San Bernardino County,2022-11-30,535429.68882494
Santa Clara County,2022-11-30,1545631.8635274696
Alameda County,2022-11-30,1112999.07694886
Sacramento County,2022-11-30,533508.3530618461
Contra Costa County,2022-11-30,842548.9848700697
Fresno County,2022-11-30,384404.231140282
Kern County,2022-11-30,338015.2991381823
San Francisco County,2022-11-30,1323403.745474666
Ventura County,2022-11-30,824781.59824382
San Joaquin County,2022-11-30,535005.7417710501
San Mateo County,2022-11-30,1569633.902477719
Stanislaus County,2022-11-30,450530.75357423193
Sonoma County,2022-11-30,793781.8475249688
Tulare County,2022-11-30,332602.86973239784
Solano County,2022-11-30,589996.6658659405
Santa Barbara County,2022-11-30,888596.4785551835
Monterey County,2022-11-30,802543.2815622314
Placer County,2022-11-30,692064.4767443808
San Luis Obispo County,2022-11-30,855734.4534027935
Merced County,2022-11-30,402739.8920719636
Santa Cruz County,2022-11-30,1153024.7206259205
Marin County,2022-11-30,1520482.0571046306
Butte County,2022-11-30,411611.7696470837
Yolo County,2022-11-30,608747.2316359648
El Dorado County,2022-11-30,671941.3905339269
Shasta County,2022-11-30,376684.2340851521
Imperial County,2022-11-30,301579.5618586295
Madera County,2022-11-30,395481.4256754048
Kings County,2022-11-30,328432.48926166
Napa County,2022-11-30,898000.851068085
Humboldt County,2022-11-30,419305.7469873882
Nevada County,2022-11-30,640156.6920094372
Sutter County,2022-11-30,432403.61835695786
Mendocino County,2022-11-30,495037.1523799221
Yuba County,2022-11-30,407662.7839480615
Lake County,2022-11-30,338581.8698999364
Tehama County,2022-11-30,322118.40992784465
San Benito County,2022-11-30,773103.3317001462
Tuolumne County,2022-11-30,406530.8847770213
Calaveras County,2022-11-30,468441.9499054901
Siskiyou County,2022-11-30,296176.194231269
Amador County,2022-11-30,431543.3633193917
Lassen County,2022-11-30,237128.0329715208
Glenn County,2022-11-30,355560.2601001311
Del Norte County,2022-11-30,344111.6956672301
Colusa County,2022-11-30,362400.7491626213
Plumas County,2022-11-30,387437.3217942086
Inyo County,2022-11-30,469375.3179729012
Mariposa County,2022-11-30,377555.5035626248
Trinity County,2022-11-30,309720.7927333838
Mono County,2022-11-30,736290.3089378421
Modoc County,2022-11-30,191682.0658497866
Sierra County,2022-11-30,362574.4248008204
Alpine County,2022-11-30,494959.1685443132
Los Angeles County,2022-12-31,857820.1121530747
San Diego County,2022-12-31,862659.6142191986
Orange County,2022-12-31,1037527.6304007126
Riverside County,2022-12-31,585051.4397030784
San Bernardino County,2022-12-31,534348.7371468592
Santa Clara County,2022-12-31,1541775.3257819314
Alameda County,2022-12-31,1101108.245805917
Sacramento County,2022-12-31,528132.0376811313
Contra Costa County,2022-12-31,834082.1474837679
Fresno County,2022-12-31,382291.0482412664
Kern County,2022-12-31,336127.4134289937
San Francisco County,2022-12-31,1303298.5419844782
Ventura County,2022-12-31,818060.7269968548
San Joaquin County,2022-12-31,529312.2373593873
San Mateo County,2022-12-31,1552996.832005534
Stanislaus County,2022-12-31,447124.3277463815
Sonoma County,2022-12-31,789808.3951774497
Tulare County,2022-12-31,331005.748672823
Solano County,2022-12-31,585985.8059456303
Santa Barbara County,2022-12-31,883021.2022315282
Monterey County,2022-12-31,797027.3070004842
Placer County,2022-12-31,685214.1752773701
San Luis Obispo County,2022-12-31,853664.0562572085
Merced County,2022-12-31,398790.7178859655
Santa Cruz County,2022-12-31,1144983.8286839174
Marin County,2022-12-31,1501028.5037024885
Butte County,2022-12-31,408223.7830641011
Yolo County,2022-12-31,604208.9378419303
El Dorado County,2022-12-31,665058.699427697
Shasta County,2022-12-31,373366.4692443751
Imperial County,2022-12-31,299891.4808523045
Madera County,2022-12-31,393334.4825801511
Kings County,2022-12-31,326733.7976124124
Napa County,2022-12-31,893180.4828840893
Humboldt County,2022-12-31,415619.8443991309
Nevada County,2022-12-31,632060.7364168419
Sutter County,2022-12-31,427577.9868751269
Mendocino County,2022-12-31,486491.2194039712
Yuba County,2022-12-31,403582.4631921023
Lake County,2022-12-31,335033.3271930083
Tehama County,2022-12-31,318543.69529872475
San Benito County,2022-12-31,762839.8073833734
Tuolumne County,2022-12-31,402605.94954092737
Calaveras County,2022-12-31,462854.95783965895
Siskiyou County,2022-12-31,294524.35251554643
Amador County,2022-12-31,427005.2938752682
Lassen County,2022-12-31,235954.0264734041
Glenn County,2022-12-31,353184.67780115595
Del Norte County,2022-12-31,340729.6890584908
Colusa County,2022-12-31,360392.5274842695
Plumas County,2022-12-31,383955.30067220936
Inyo County,2022-12-31,467453.6105048799
Mariposa County,2022-12-31,372459.6962961892
Trinity County,2022-12-31,306509.75573217537
Mono County,2022-12-31,730037.5961862667
Modoc County,2022-12-31,190982.18082389815
Sierra County,2022-12-31,358521.4259014326
Alpine County,2022-12-31,492158.0486624355
Los Angeles County,2023-01-31,850318.2557438094
San Diego County,2023-01-31,855584.1827934734
Orange County,2023-01-31,1027647.5410736372
Riverside County,2023-01-31,579576.1916571028
San Bernardino County,2023-01-31,530236.9975271153
Santa Clara County,2023-01-31,1529466.385414627
Alameda County,2023-01-31,1089380.9705989948
Sacramento County,2023-01-31,522215.26406159904
Contra Costa County,2023-01-31,825121.1331270513
Fresno County,2023-01-31,379769.069987058
Kern County,2023-01-31,334172.77570219623
San Francisco County,2023-01-31,1290831.2458402603
Ventura County,2023-01-31,810408.4936670391
San Joaquin County,2023-01-31,524178.5388749891
San Mateo County,2023-01-31,1534777.9939947824
Stanislaus County,2023-01-31,443940.1132911476
Sonoma County,2023-01-31,784859.7377608479
Tulare County,2023-01-31,328707.6666272203
Solano County,2023-01-31,582000.634818049
Santa Barbara County,2023-01-31,877153.4562960028
Monterey County,2023-01-31,790501.3770437259
Placer County,2023-01-31,678366.0705479789
San Luis Obispo County,2023-01-31,847469.9274845415
Merced County,2023-01-31,395165.3991009505
Santa Cruz County,2023-01-31,1134707.3107266547
Marin County,2023-01-31,1475924.3340234563
Butte County,2023-01-31,404650.1753378964
Yolo County,2023-01-31,599526.2291894403
El Dorado County,2023-01-31,657723.44814884
Shasta County,2023-01-31,369944.5339846332
Imperial County,2023-01-31,300423.5591393349
Madera County,2023-01-31,390894.59225141467
Kings County,2023-01-31,325051.3109555326
Napa County,2023-01-31,884825.1710822511
Humboldt County,2023-01-31,414430.33562802913
Nevada County,2023-01-31,624309.9765935492
Sutter County,2023-01-31,423083.8441316407
Mendocino County,2023-01-31,482388.7170525489
Yuba County,2023-01-31,399901.4394891838
Lake County,2023-01-31,332502.64141613105
Tehama County,2023-01-31,315336.8280484934
San Benito County,2023-01-31,754322.4448973177
Tuolumne County,2023-01-31,397851.80304957245
Calaveras County,2023-01-31,458123.9956421025
Siskiyou County,2023-01-31,292246.0195841472
Amador County,2023-01-31,423558.3138679878
Lassen County,2023-01-31,234601.00254150652
Glenn County,2023-01-31,350210.26994057576
Del Norte County,2023-01-31,340254.82851032325
Colusa County,2023-01-31,358329.79062256915
Plumas County,2023-01-31,379972.9817251679
Inyo County,2023-01-31,464693.01961284486
Mariposa County,2023-01-31,370142.7277688566
Trinity County,2023-01-31,305404.40474675875
Mono County,2023-01-31,721131.6413503727
Modoc County,2023-01-31,189821.28447576397
Sierra County,2023-01-31,354714.578637985
Alpine County,2023-01-31,488538.3367318196
Los Angeles County,2023-02-28,840164.1095171686
San Diego County,2023-02-28,850934.2915954426
Orange County,2023-02-28,1017519.2256566136
Riverside County,2023-02-28,575317.1306858576
San Bernardino County,2023-02-28,525217.8082904745
Santa Clara County,2023-02-28,1509472.4856506612
Alameda County,2023-02-28,1079429.131200984
Sacramento County,2023-02-28,517589.3748766712
Contra Costa County,2023-02-28,817852.8157609496
Fresno County,2023-02-28,378085.491657984
Kern County,2023-02-28,332944.81962964183
San Francisco County,2023-02-28,1281744.4646225169
Ventura County,2023-02-28,805071.4512287135
San Joaquin County,2023-02-28,520649.63054920966
San Mateo County,2023-02-28,1517649.211318464
Stanislaus County,2023-02-28,442000.99320087925
Sonoma County,2023-02-28,782655.7915332158
Tulare County,2023-02-28,327347.5263127485
Solano County,2023-02-28,578989.2822647874
Santa Barbara County,2023-02-28,876245.3557280228
Monterey County,2023-02-28,786151.315311302
Placer County,2023-02-28,673772.189557864
San Luis Obispo County,2023-02-28,841857.5824086781
Merced County,2023-02-28,392897.59133416857
Santa Cruz County,2023-02-28,1128103.2662870202
Marin County,2023-02-28,1457005.9275285115
Butte County,2023-02-28,401693.5646424824
Yolo County,2023-02-28,596835.6559077213
El Dorado County,2023-02-28,652361.4730619033
Shasta County,2023-02-28,367944.3586082966
Imperial County,2023-02-28,302007.6490554998
Madera County,2023-02-28,389492.6416766927
Kings County,2023-02-28,324864.8287520543
Napa County,2023-02-28,878961.432884162
Humboldt County,2023-02-28,414833.146417028
Nevada County,2023-02-28,619381.3716376057
Sutter County,2023-02-28,419833.3374787364
Mendocino County,2023-02-28,481482.8923305219
Yuba County,2023-02-28,397295.6898310153
Lake County,2023-02-28,331314.55829041003
Tehama County,2023-02-28,312757.6856078785
San Benito County,2023-02-28,750238.3857970567
Tuolumne County,2023-02-28,395592.5512717395
Calaveras County,2023-02-28,455553.0061871288
Siskiyou County,2023-02-28,290347.7171336677
Amador County,2023-02-28,422294.135808906
Lassen County,2023-02-28,233806.00130452332
Glenn County,2023-02-28,349003.2477589532
Del Norte County,2023-02-28,343402.03894324263
Colusa County,2023-02-28,357540.3805379873
Plumas County,2023-02-28,377895.7688024353
Inyo County,2023-02-28,464040.8192242165
Mariposa County,2023-02-28,370827.8218350485
Trinity County,2023-02-28,306569.439472114
Mono County,2023-02-28,714027.1922222571
Modoc County,2023-02-28,189038.4133669279
Sierra County,2023-02-28,352101.1122884377
